,Unnamed: 0,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,city,zipcode,category1,category2,category3
1261,1261,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.9618413, 'longitude': -118.1094309}",(562) 949-0290,24887.350616760938,iguanas-bar-pico-rivera,https://s3-media2.fl.yelpcdn.com/bphoto/_Kdddzmkhem2tAIJaFUhpw/o.jpg,False,"{'address1': '8528 Rosemead Blvd', 'address2': '', 'address3': '', 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['8528 Rosemead Blvd', 'Pico Rivera, CA 90660']}",Iguanas Bar,15629490290.0,$$,2.5,71,[],https://www.yelp.com/biz/iguanas-bar-pico-rivera?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Pico Rivera,90660,Dance Clubs,Bars,
1262,1262,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 33.6585845947266, 'longitude': -118.000961303711}",(714) 960-5282,26863.749008523853,baja-sharkeez-huntington-beach-2,https://s3-media2.fl.yelpcdn.com/bphoto/KLzqqFo5vgjs_xqVNP_Xlw/o.jpg,False,"{'address1': '211 Main St', 'address2': None, 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92648', 'country': 'US', 'state': 'CA', 'display_address': ['211 Main St', 'Huntington Beach, CA 92648']}",Baja Sharkeez,17149605282.0,$$,3.5,915,[],https://www.yelp.com/biz/baja-sharkeez-huntington-beach-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Huntington Beach,92648,Bars,Mexican,
1263,1263,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 34.07328, 'longitude': -118.21645}",(323) 221-5897,39617.244382213205,the-office-bar-and-grill-los-angeles,https://s3-media4.fl.yelpcdn.com/bphoto/SEY68F7Pd03rURX_ab1PAQ/o.jpg,False,"{'address1': '2412 N Broadway', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90031', 'country': 'US', 'state': 'CA', 'display_address': ['2412 N Broadway', 'Los Angeles, CA 90031']}",The Office Bar & Grill,13232215897.0,$,4.5,39,[],https://www.yelp.com/biz/the-office-bar-and-grill-los-angeles?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Los Angeles,90031,Dance Clubs,Sports Bars,
1264,1264,"[{'alias': 'breweries', 'title': 'Breweries'}]","{'latitude': 34.0889563, 'longitude': -117.9226016}",(626) 388-9949,24752.826217845908,rev-brewing-covina,https://s3-media1.fl.yelpcdn.com/bphoto/tADytkXeJ-jRXr00xcvU3w/o.jpg,False,"{'address1': '1580 W San Bernardino Rd', 'address2': '', 'address3': 'Unit H I', 'city': 'Covina', 'zip_code': '91722', 'country': 'US', 'state': 'CA', 'display_address': ['1580 W San Bernardino Rd', 'Unit H I', 'Covina, CA 91722']}",Rev Brewing,16263889949.0,$$,4.0,98,[],https://www.yelp.com/biz/rev-brewing-covina?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Covina,91722,Breweries,,
1265,1265,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'boating', 'title': 'Boating'}, {'alias': 'arts', 'title': 'Arts & Entertainment'}]","{'latitude': 33.6095178502801, 'longitude': -117.887299616109}",,28239.751154530244,the-salty-bottom-newport-beach-2,https://s3-media2.fl.yelpcdn.com/bphoto/0VNEOWJMU1SEamPa8h4p1A/o.jpg,False,"{'address1': '1299 North Bayside Dr', 'address2': '', 'address3': '', 'city': 'Newport Beach', 'zip_code': '92660', 'country': 'US', 'state': 'CA', 'display_address': ['1299 North Bayside Dr', 'Newport Beach, CA 92660']}",The Salty Bottom,,$$$$,5.0,1,[],https://www.yelp.com/biz/the-salty-bottom-newport-beach-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Newport Beach,92660,Bars,Boating,Arts & Entertainment
1266,1266,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'arcades', 'title': 'Arcades'}]","{'latitude': 33.98176, 'longitude': -117.71348}",(909) 342-7889,18472.168010758458,chaparral-300-chino-hills-2,https://s3-media2.fl.yelpcdn.com/bphoto/Oq8G8uqk9spgkWSc7Zx1NA/o.jpg,False,"{'address1': '4191 Chino Hills Pkwy', 'address2': '', 'address3': '', 'city': 'Chino Hills', 'zip_code': '91709', 'country': 'US', 'state': 'CA', 'display_address': ['4191 Chino Hills Pkwy', 'Chino Hills, CA 91709']}",Chaparral 300,19093427889.0,$$,3.0,263,[],https://www.yelp.com/biz/chaparral-300-chino-hills-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Chino Hills,91709,Bowling,Sports Bars,Arcades
1267,1267,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'karaoke', 'title': 'Karaoke'}]","{'latitude': 33.9998350292444, 'longitude': -117.81192921102}",(909) 612-1768,15069.519417259602,you-and-me-dining-diamond-bar-24,https://s3-media2.fl.yelpcdn.com/bphoto/5xfJspVvangxK6h3Xry7oQ/o.jpg,False,"{'address1': '1241 S Diamond Bar Blvd', 'address2': None, 'address3': '', 'city': 'Diamond Bar', 'zip_code': '91765', 'country': 'US', 'state': 'CA', 'display_address': ['1241 S Diamond Bar Blvd', 'Diamond Bar, CA 91765']}",You & Me Dining,19096121768.0,$$,4.0,138,[],https://www.yelp.com/biz/you-and-me-dining-diamond-bar-24?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Diamond Bar,91765,Taiwanese,Karaoke,
1268,1268,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 33.6796, 'longitude': -117.89022}",(714) 549-1250,21433.46925052789,mansion-costa-mesa-costa-mesa,https://s3-media4.fl.yelpcdn.com/bphoto/mAfJO_Gf3dOrlWyOduqezA/o.jpg,False,"{'address1': '841 Baker St', 'address2': None, 'address3': '', 'city': 'Costa Mesa', 'zip_code': '92626', 'country': 'US', 'state': 'CA', 'display_address': ['841 Baker St', 'Costa Mesa, CA 92626']}",Mansion Costa Mesa,17145491250.0,$$,2.5,169,[],https://www.yelp.com/biz/mansion-costa-mesa-costa-mesa?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Costa Mesa,92626,Dance Clubs,Lounges,
1269,1269,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 34.0872993469238, 'longitude': -118.073822021484}",(626) 766-1686,30927.92360075937,cinnabar-restaurant-and-bar-rosemead-2,https://s3-media4.fl.yelpcdn.com/bphoto/VY3l56QIQ97TLwCcmJs-6w/o.jpg,False,"{'address1': '4501 Rosemead Blvd', 'address2': '', 'address3': None, 'city': 'Rosemead', 'zip_code': '91770', 'country': 'US', 'state': 'CA', 'display_address': ['4501 Rosemead Blvd', 'Rosemead, CA 91770']}",Cinnabar Restaurant & Bar,16267661686.0,$$,4.0,101,[],https://www.yelp.com/biz/cinnabar-restaurant-and-bar-rosemead-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Rosemead,91770,Chinese,Bars,Seafood
1270,1270,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 33.7771683226252, 'longitude': -118.034039014115}",(714) 896-9000,18955.41973921212,on-the-rocks-bar-and-grill-garden-grove,https://s3-media2.fl.yelpcdn.com/bphoto/KJq4AN6i_ic_KsDQpHGmDg/o.jpg,False,"{'address1': '12752 Valley View', 'address2': '', 'address3': '', 'city': 'Garden Grove', 'zip_code': '92845', 'country': 'US', 'state': 'CA', 'display_address': ['12752 Valley View', 'Garden Grove, CA 92845']}",On the Rocks Bar & Grill,17148969000.0,$$,3.5,322,[],https://www.yelp.com/biz/on-the-rocks-bar-and-grill-garden-grove?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Garden Grove,92845,Sports Bars,American (Traditional),Breakfast & Brunch
1271,1271,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 34.09435, 'longitude': -118.12792}",(626) 282-2038,34843.46028107433,38-degrees-ale-house-and-grill-alhambra,https://s3-media2.fl.yelpcdn.com/bphoto/XWCoDIG4Tx2hWcLdex3Zzw/o.jpg,False,"{'address1': '100 W Main St', 'address2': '', 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['100 W Main St', 'Alhambra, CA 91801']}",38 Degrees Ale House & Grill,16262822038.0,$$,4.0,1581,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/38-degrees-ale-house-and-grill-alhambra?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Alhambra,91801,Pubs,American (New),
1272,1272,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 33.683669491833, 'longitude': -117.62037718277}",(949) 858-0266,30600.493609387446,cooks-corner-trabuco-canyon-3,https://s3-media3.fl.yelpcdn.com/bphoto/AbWXzGQpztT0GCLzjpveQg/o.jpg,False,"{'address1': '19152 Santiago Canyon Rd', 'address2': '', 'address3': '', 'city': 'Trabuco Canyon', 'zip_code': '92679', 'country': 'US', 'state': 'CA', 'display_address': ['19152 Santiago Canyon Rd', 'Trabuco Canyon, CA 92679']}",Cook's Corner,19498580266.0,$,4.0,219,[],https://www.yelp.com/biz/cooks-corner-trabuco-canyon-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Trabuco Canyon,92679,American (Traditional),Dive Bars,
1273,1273,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]","{'latitude': 33.7254983732956, 'longitude': -118.079099624431}",(562) 592-1321,25721.38379158958,don-the-beachcomber-huntington-beach-2,https://s3-media2.fl.yelpcdn.com/bphoto/R6fCmtNe53Hz1LPwCGTPgw/o.jpg,False,"{'address1': '16278 Pacific Coast Hwy', 'address2': '', 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92649', 'country': 'US', 'state': 'CA', 'display_address': ['16278 Pacific Coast Hwy', 'Huntington Beach, CA 92649']}",Don The Beachcomber,15625921321.0,$$,3.5,732,['restaurant_reservation'],https://www.yelp.com/biz/don-the-beachcomber-huntington-beach-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Huntington Beach,92649,Hawaiian,Lounges,Tiki Bars
1274,1274,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 33.7828826904297, 'longitude': -118.158744812012}",(562) 439-5446,29041.2038876917,joe-josts-long-beach,https://s3-media3.fl.yelpcdn.com/bphoto/BB4ba7GZi2WNBea95Jzz8A/o.jpg,False,"{'address1': '2803 E Anaheim St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90804', 'country': 'US', 'state': 'CA', 'display_address': ['2803 E Anaheim St', 'Long Beach, CA 90804']}",Joe Jost's,15624395446.0,$,4.5,534,[],https://www.yelp.com/biz/joe-josts-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Long Beach,90804,Bars,Sandwiches,
1275,1275,"[{'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 33.8603849709034, 'longitude': -118.124364987016}",(562) 867-3187,24226.059944248573,the-hideaway-lakewood,https://s3-media1.fl.yelpcdn.com/bphoto/wN70fPnFJkl-y2hSmkjyJQ/o.jpg,False,"{'address1': '5523 South St', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90713', 'country': 'US', 'state': 'CA', 'display_address': ['5523 South St', 'Lakewood, CA 90713']}",The Hideaway,15628673187.0,$,3.0,46,[],https://www.yelp.com/biz/the-hideaway-lakewood?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Lakewood,90713,Dive Bars,,
1276,1276,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'southafrican', 'title': 'South African'}]","{'latitude': 33.8107403, 'longitude': -118.099091}",(562) 421-4590,22831.8818854062,eldorado-bar-and-grill-long-beach-2,https://s3-media2.fl.yelpcdn.com/bphoto/tQwXScT_pU98dE3YQ-vFUw/o.jpg,False,"{'address1': '3014 N Studebaker Rd', 'address2': 'Ste C', 'address3': '', 'city': 'Long Beach', 'zip_code': '90808', 'country': 'US', 'state': 'CA', 'display_address': ['3014 N Studebaker Rd', 'Ste C', 'Long Beach, CA 90808']}",Eldorado Bar and Grill,15624214590.0,$$,4.0,246,[],https://www.yelp.com/biz/eldorado-bar-and-grill-long-beach-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Long Beach,90808,Sports Bars,American (Traditional),South African
1277,1277,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 34.145558, 'longitude': -118.000663}",(626) 239-6482,33058.272888913016,copper-still-grill-monrovia,https://s3-media3.fl.yelpcdn.com/bphoto/9mDR4fu_U4Ia9C3kuEbJmQ/o.jpg,False,"{'address1': '610 S Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Monrovia', 'zip_code': '91016', 'country': 'US', 'state': 'CA', 'display_address': ['610 S Myrtle Ave', 'Monrovia, CA 91016']}",Copper Still Grill,16262396482.0,$$,4.0,88,[],https://www.yelp.com/biz/copper-still-grill-monrovia?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Monrovia,91016,Pubs,American (Traditional),
1278,1278,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 33.7848538304734, 'longitude': -117.893176701943}",(714) 937-5263,9992.183078993365,lucky-strike-orange,https://s3-media3.fl.yelpcdn.com/bphoto/ak9fU3-gl02UZeatk5iw1Q/o.jpg,False,"{'address1': '20 City Blvd W', 'address2': 'Ste G2', 'address3': '', 'city': 'Orange', 'zip_code': '92868', 'country': 'US', 'state': 'CA', 'display_address': ['20 City Blvd W', 'Ste G2', 'Orange, CA 92868']}",Lucky Strike,17149375263.0,$$,3.5,354,[],https://www.yelp.com/biz/lucky-strike-orange?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Orange,92868,Bowling,American (New),Lounges
1279,1279,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.917443, 'longitude': -118.048751}",(714) 994-9533,17920.03484613049,club-sadistik-whittier,https://s3-media3.fl.yelpcdn.com/bphoto/TL99XeQjBydWxyIHvqGPdQ/o.jpg,False,"{'address1': '13305 Imperial Hwy', 'address2': '', 'address3': '', 'city': 'Whittier', 'zip_code': '90605', 'country': 'US', 'state': 'CA', 'display_address': ['13305 Imperial Hwy', 'Whittier, CA 90605']}",Club Sadistik,17149949533.0,$,5.0,1,[],https://www.yelp.com/biz/club-sadistik-whittier?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Whittier,90605,Bars,,
1280,1280,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 33.832513, 'longitude': -118.141772}",(562) 421-3571,26116.578962082545,thirsty-isle-long-beach,https://s3-media1.fl.yelpcdn.com/bphoto/x_4rZhT9vK64iGSkjCEEuA/o.jpg,False,"{'address1': '4317 E Carson St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90808', 'country': 'US', 'state': 'CA', 'display_address': ['4317 E Carson St', 'Long Beach, CA 90808']}",Thirsty Isle,15624213571.0,$,3.5,190,[],https://www.yelp.com/biz/thirsty-isle-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Long Beach,90808,Pubs,Dive Bars,
1281,1281,"[{'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 33.8466377258301, 'longitude': -118.123985290527}",(562) 425-0964,24293.57815614534,snug-harbor-lakewood,https://s3-media4.fl.yelpcdn.com/bphoto/Nx4FpjGzNmiFYbhKgJMUdA/o.jpg,False,"{'address1': '5520 Del Amo Blvd', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90713', 'country': 'US', 'state': 'CA', 'display_address': ['5520 Del Amo Blvd', 'Lakewood, CA 90713']}",Snug Harbor,15624250964.0,$,3.5,30,[],https://www.yelp.com/biz/snug-harbor-lakewood?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Lakewood,90713,Dive Bars,,
1282,1282,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.8515940819437, 'longitude': -117.793012112306}",(714) 974-8889,6799.570294119878,sinofusion-anaheim,https://s3-media1.fl.yelpcdn.com/bphoto/3w29rgOq9_SinNGHPHI0uA/o.jpg,False,"{'address1': '5555 E Santa Ana Canyon Rd', 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92807', 'country': 'US', 'state': 'CA', 'display_address': ['5555 E Santa Ana Canyon Rd', 'Anaheim, CA 92807']}",SinoFusion,17149748889.0,$$,3.5,125,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/sinofusion-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92807,Chinese,Asian Fusion,Bars
1283,1283,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 34.1102131163892, 'longitude': -117.53134869039}",(909) 317-2397,40505.82451090844,the-state-rancho-cucamonga-4,https://s3-media2.fl.yelpcdn.com/bphoto/7dI55L0c1mUdYNidTQeFUQ/o.jpg,False,"{'address1': '7900 Kew Ave', 'address2': '', 'address3': None, 'city': 'Rancho Cucamonga', 'zip_code': '91739', 'country': 'US', 'state': 'CA', 'display_address': ['7900 Kew Ave', 'Rancho Cucamonga, CA 91739']}",The State,19093172397.0,$$,4.0,401,[],https://www.yelp.com/biz/the-state-rancho-cucamonga-4?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Rancho Cucamonga,91739,American (Traditional),Bars,Burgers
1284,1284,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 33.7092056274414, 'longitude': -117.870582580566}",,13965.685177929989,stella-artois-belgium-beer-bar-santa-ana,https://s3-media1.fl.yelpcdn.com/bphoto/08P7zZ3MdgKwav0h0I_00w/o.jpg,False,"{'address1': '18601 Airport Way', 'address2': 'Departure Level, B/W Gates 15 & 16', 'address3': 'John Wayne Airport', 'city': 'Santa Ana', 'zip_code': '92707', 'country': 'US', 'state': 'CA', 'display_address': ['18601 Airport Way', 'Departure Level, B/W Gates 15 & 16', 'John Wayne Airport', 'Santa Ana, CA 92707']}",Stella Artois Belgium Beer Bar,,$$,3.0,2,[],https://www.yelp.com/biz/stella-artois-belgium-beer-bar-santa-ana?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Santa Ana,92707,Beer Bar,,
1285,1285,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.7944039, 'longitude': -117.8901026}",(714) 938-1111,8893.252012623072,cloud-9-cafe-orange,https://s3-media1.fl.yelpcdn.com/bphoto/yD-asRERtZdn0UJHHqJzjA/o.jpg,False,"{'address1': '400 N State College Blvd', 'address2': '', 'address3': 'Embassy', 'city': 'Orange', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['400 N State College Blvd', 'Embassy', 'Orange, CA 92806']}",Cloud 9 Cafe,17149381111.0,,3.0,2,[],https://www.yelp.com/biz/cloud-9-cafe-orange?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Orange,92806,Bars,,
1286,1286,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 34.0944772, 'longitude': -117.7217682}",(909) 626-5678,28004.35035148144,the-host-sports-bar-and-indian-bistro-claremont-2,https://s3-media3.fl.yelpcdn.com/bphoto/kjGNJyc43sQXuSBcUW97Bw/o.jpg,False,"{'address1': '590 W 1st St', 'address2': None, 'address3': '', 'city': 'Claremont', 'zip_code': '91711', 'country': 'US', 'state': 'CA', 'display_address': ['590 W 1st St', 'Claremont, CA 91711']}",The Host Sports Bar & Indian Bistro,19096265678.0,$$,3.0,128,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/the-host-sports-bar-and-indian-bistro-claremont-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Claremont,91711,Sports Bars,Indian,
1287,1287,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.0965270620125, 'longitude': -117.716716191385}",(909) 621-2255,28455.939425235963,bardot-claremont-2,https://s3-media2.fl.yelpcdn.com/bphoto/DORV7q3-gcjyTAwHeWLlsg/o.jpg,False,"{'address1': '206 W Bonita Ave', 'address2': '', 'address3': '', 'city': 'Claremont', 'zip_code': '91711', 'country': 'US', 'state': 'CA', 'display_address': ['206 W Bonita Ave', 'Claremont, CA 91711']}",Bardot,19096212255.0,$$,4.0,661,['restaurant_reservation'],https://www.yelp.com/biz/bardot-claremont-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Claremont,91711,American (New),Desserts,Cocktail Bars
1288,1288,"[{'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 34.16162109375, 'longitude': -118.054229736328}",(626) 355-9045,36814.84480882899,buccaneer-sierra-madre,https://s3-media2.fl.yelpcdn.com/bphoto/ImsQbA_AXDZ9KOFqKDFEnQ/o.jpg,False,"{'address1': '70 W Sierra Madre Blvd', 'address2': '', 'address3': '', 'city': 'Sierra Madre', 'zip_code': '91024', 'country': 'US', 'state': 'CA', 'display_address': ['70 W Sierra Madre Blvd', 'Sierra Madre, CA 91024']}",Buccaneer,16263559045.0,$,4.0,52,[],https://www.yelp.com/biz/buccaneer-sierra-madre?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Sierra Madre,91024,Dive Bars,,
1289,1289,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 33.859215, 'longitude': -117.9240751}",(714) 773-0803,5795.596496100502,gen-korean-bbq-house-fullerton,https://s3-media2.fl.yelpcdn.com/bphoto/Aehzd8VYMiF92_YObw09qQ/o.jpg,False,"{'address1': '1300 S Harbor Blvd', 'address2': '', 'address3': None, 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['1300 S Harbor Blvd', 'Fullerton, CA 92832']}",Gen Korean BBQ House,17147730803.0,$$,4.0,300,[],https://www.yelp.com/biz/gen-korean-bbq-house-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92832,Korean,Barbeque,Beer Bar
